Año,Evaluación,Nivel,Grado,UGEL,Gestión,Area,Característica,Ubigeo,Región,Provincia,Distrito,Centro Poblado,Código Modular,Anexo,Nombre de la IE,Sección,Area Academica,Estudiantes programados,Puntaje Promedio,Secciones evaluadas,Cantidad Previo al inicio,Cantidad En inicio,Cantidad En proceso,Cantidad Satisfactorio
2024,ECE 2024,Primaria,CUARTO,UGEL Cotabambas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30501,APURÍMAC,COTABAMBAS,TAMBOBAMBA,TAMBOBAMBA,1739259,0,ERASMO DELGADO VIVANCO,A,Lectura,19,467,1,,8,8,3
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,1089895,0,GREGORIO MARTINELLY,A,Matemática,80,476,1,3,4,13,6
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,1089895,0,GREGORIO MARTINELLY,B,Lectura,80,490,1,1,7,11,9
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,1089895,0,GREGORIO MARTINELLY,B,Matemática,80,473,1,3,6,10,9
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,1089895,0,GREGORIO MARTINELLY,C,Lectura,80,504,1,,4,11,10
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,1089895,0,GREGORIO MARTINELLY,A,Lectura,80,495,1,,10,6,10
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,1089895,0,GREGORIO MARTINELLY,C,Matemática,80,524,1,,4,8,13
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,930560,0,INDIVISA MANENT DE LA SALLE,A,Matemática,30,561,1,,2,10,18
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,930560,0,INDIVISA MANENT DE LA SALLE,A,Lectura,30,547,1,,3,6,21
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30104,APURÍMAC,ABANCAY,CURAHUASI,CURAHUASI,1431816,0,JESUS EL BUEN PASTOR,A,Lectura,17,431,1,3,5,7,2
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30104,APURÍMAC,ABANCAY,CURAHUASI,CURAHUASI,1431816,0,JESUS EL BUEN PASTOR,A,Matemática,17,426,1,4,2,8,3
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,ANDAHUAYLAS,1205038,0,JESUS NAZARENO,A,Lectura,28,523,1,,3,14,11
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,ANDAHUAYLAS,1205038,0,JESUS NAZARENO,A,Matemática,28,538,1,,4,8,16
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,RURAL,UNIDOCENTE / MULTIGRADO,30215,APURÍMAC,ANDAHUAYLAS,SANTA MARÍA DE CHICMO,TARAMBA,283630,0,JOSE CARLOS MARIATEGUI,A,Matemática,6,403,1,2,1,3,
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,RURAL,UNIDOCENTE / MULTIGRADO,30215,APURÍMAC,ANDAHUAYLAS,SANTA MARÍA DE CHICMO,TARAMBA,283630,0,JOSE CARLOS MARIATEGUI,A,Lectura,6,439,1,,4,2,
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,1555226,0,JOSE MARIA ARGUEDAS,A,Lectura,27,485,1,2,5,10,9
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,1555226,0,JOSE MARIA ARGUEDAS,A,Matemática,27,486,1,3,5,9,9
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,700583,0,JUAN PABLO II,A,Matemática,10,487,1,,1,7,2
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,700583,0,JUAN PABLO II,A,Lectura,10,491,1,,3,4,3
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,1639038,0,MARIA MONTESSORI,A,Lectura,5,469,1,,1,2,1
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,1639038,0,MARIA MONTESSORI,A,Matemática,5,392,1,1,1,2,
2024,ECE 2024,Primaria,CUARTO,UGEL Grau,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30701,APURÍMAC,GRAU,CHUQUIBAMBILLA,CHUQUIBAMBILLA,214569,0,MICAELA BASTIDAS,A,Lectura,19,466,1,1,5,11,2
2024,ECE 2024,Primaria,CUARTO,UGEL Grau,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30701,APURÍMAC,GRAU,CHUQUIBAMBILLA,CHUQUIBAMBILLA,214569,0,MICAELA BASTIDAS,A,Matemática,19,466,1,1,6,8,4
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30109,APURÍMAC,ABANCAY,TAMBURCO,TAMBURCO,237321,0,MICAELA BASTIDAS PUYUCAHUA,A,Matemática,31,496,1,3,2,16,9
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30109,APURÍMAC,ABANCAY,TAMBURCO,TAMBURCO,237321,0,MICAELA BASTIDAS PUYUCAHUA,A,Lectura,31,498,1,,7,13,10
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30104,APURÍMAC,ABANCAY,CURAHUASI,CURAHUASI,929679,0,MISIONERA DE LA RESURRECCION,A,Matemática,19,473,1,1,4,10,4
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30104,APURÍMAC,ABANCAY,CURAHUASI,CURAHUASI,929679,0,MISIONERA DE LA RESURRECCION,A,Lectura,19,511,1,1,3,5,10
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,1404995,0,MONSEÑOR ENRIQUE PELACH Y FELIU,A,Matemática,17,483,1,2,4,6,5
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,1404995,0,MONSEÑOR ENRIQUE PELACH Y FELIU,A,Lectura,17,526,1,,3,5,9
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,ANDAHUAYLAS,3025525,0,NACION CHANKA,A,Matemática,14,522,1,,1,5,8
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,ANDAHUAYLAS,3025525,0,NACION CHANKA,A,Lectura,14,560,1,,,4,10
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,LAS AMERICAS,201020,0,NUESTRA SEÑORA DE LAS MERCEDES,C,Matemática,80,496,1,,6,11,7
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,LAS AMERICAS,201020,0,NUESTRA SEÑORA DE LAS MERCEDES,B,Lectura,80,507,1,,4,13,8
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,LAS AMERICAS,201020,0,NUESTRA SEÑORA DE LAS MERCEDES,C,Lectura,80,504,1,,4,11,9
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,LAS AMERICAS,201020,0,NUESTRA SEÑORA DE LAS MERCEDES,B,Matemática,80,495,1,1,5,9,10
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,LAS AMERICAS,201020,0,NUESTRA SEÑORA DE LAS MERCEDES,A,Lectura,80,554,1,,,6,22
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,LAS AMERICAS,201020,0,NUESTRA SEÑORA DE LAS MERCEDES,A,Matemática,80,610,1,,1,4,23
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,POSCCOTA,1783331,0,PAMER SIN LIMITES,A,Matemática,33,552,1,,2,7,7
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,POSCCOTA,1783331,0,PAMER SIN LIMITES,B,Matemática,33,506,1,,3,4,8
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,POSCCOTA,1783331,0,PAMER SIN LIMITES,B,Lectura,33,523,1,,3,3,9
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,POSCCOTA,1783331,0,PAMER SIN LIMITES,A,Lectura,33,548,1,,2,3,11
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,929075,0,PEDRO KALBERMATTER,A,Matemática,18,481,1,2,2,8,5
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,929075,0,PEDRO KALBERMATTER,A,Lectura,18,520,1,,2,9,6
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,1522408,0,PITAGORAS,A,Lectura,83,494,1,1,4,13,6
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,1522408,0,PITAGORAS,A,Matemática,83,471,1,3,3,12,6
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,1522408,0,PITAGORAS,C,Matemática,83,526,1,,3,13,13
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,1522408,0,PITAGORAS,C,Lectura,83,513,1,,7,8,14
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,1522408,0,PITAGORAS,B,Lectura,83,572,1,,1,6,22
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,1522408,0,PITAGORAS,B,Matemática,83,577,1,,3,4,22
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,ANDAHUAYLAS,1330620,0,PITAGORAS NIVEL A,A,Lectura,15,497,1,,3,7,5
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,ANDAHUAYLAS,1330620,0,PITAGORAS NIVEL A,A,Matemática,15,503,1,1,1,7,6
2024,ECE 2024,Primaria,CUARTO,UGEL Cotabambas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30501,APURÍMAC,COTABAMBAS,TAMBOBAMBA,TAMBOBAMBA,1696749,0,SAN ANTONIO DE PADUA,A,Lectura,27,497,1,,5,15,7
2024,ECE 2024,Primaria,CUARTO,UGEL Cotabambas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30501,APURÍMAC,COTABAMBAS,TAMBOBAMBA,TAMBOBAMBA,1696749,0,SAN ANTONIO DE PADUA,A,Matemática,27,520,1,1,1,15,10
2024,ECE 2024,Primaria,CUARTO,UGEL Chincheros,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30601,APURÍMAC,CHINCHEROS,CHINCHEROS,CHINCHEROS,1493683,0,SAN CRISTOBAL,A,Matemática,17,494,1,2,1,8,5
2024,ECE 2024,Primaria,CUARTO,UGEL Chincheros,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30601,APURÍMAC,CHINCHEROS,CHINCHEROS,CHINCHEROS,1493683,0,SAN CRISTOBAL,A,Lectura,17,494,1,2,,8,6
2024,ECE 2024,Primaria,CUARTO,UGEL Huancarama,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30204,APURÍMAC,ANDAHUAYLAS,HUANCARAMA,HUANCARAMA,1640051,0,SAN GABRIEL,A,Lectura,14,480,1,,3,9,2
2024,ECE 2024,Primaria,CUARTO,UGEL Huancarama,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30204,APURÍMAC,ANDAHUAYLAS,HUANCARAMA,HUANCARAMA,1640051,0,SAN GABRIEL,A,Matemática,14,486,1,1,1,7,5
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,1141217,0,SANTA MARIA,A,Matemática,24,514,1,,3,11,9
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,1141217,0,SANTA MARIA,A,Lectura,24,513,1,,4,9,10
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,1325810,0,SANTA MARIA LAURA,A,Lectura,11,463,1,,4,6,1
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,1325810,0,SANTA MARIA LAURA,A,Matemática,11,432,1,1,5,3,2
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,ANDAHUAYLAS,1204957,0,SANTA ROSA (ANDAHUAYLAS),B,Lectura,49,501,1,1,2,13,9
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,ANDAHUAYLAS,1204957,0,SANTA ROSA (ANDAHUAYLAS),B,Matemática,49,507,1,1,5,9,10
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,ANDAHUAYLAS,1204957,0,SANTA ROSA (ANDAHUAYLAS),A,Matemática,49,513,1,1,3,8,11
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,ANDAHUAYLAS,1204957,0,SANTA ROSA (ANDAHUAYLAS),A,Lectura,49,524,1,,1,11,11
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,285502,0,SANTA ROSA (ABANCAY),B,Matemática,62,525,1,,5,11,15
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,285502,0,SANTA ROSA (ABANCAY),B,Lectura,62,546,1,,1,13,17
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,285502,0,SANTA ROSA (ABANCAY),A,Lectura,62,547,1,,1,12,18
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,285502,0,SANTA ROSA (ABANCAY),A,Matemática,62,555,1,1,,8,22
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,3008703,0,SANTO DOMINGO DE GUZMAN,A,Lectura,11,548,1,,1,3,7
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,3008703,0,SANTO DOMINGO DE GUZMAN,A,Matemática,11,556,1,,1,3,7
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,1701630,0,SEDE SAPIENTIAE,A,Matemática,44,520,1,1,2,5,7
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,1701630,0,SEDE SAPIENTIAE,A,Lectura,44,531,1,,2,4,9
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,1701630,0,SEDE SAPIENTIAE,B,Lectura,44,519,1,1,4,8,15
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,1701630,0,SEDE SAPIENTIAE,B,Matemática,44,546,1,1,2,7,18
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,1691617,0,SHALOM,A,Matemática,15,448,1,3,2,7,2
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,1691617,0,SHALOM,A,Lectura,15,480,1,,3,9,2
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30109,APURÍMAC,ABANCAY,TAMBURCO,ANTABAMBA BAJA,1538503,0,TARPURISUNCHIS,A,Matemática,10,581,1,,,3,7
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30109,APURÍMAC,ABANCAY,TAMBURCO,ANTABAMBA BAJA,1538503,0,TARPURISUNCHIS,A,Lectura,10,568,1,,,2,8
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,ANDAHUAYLAS,1258961,0,TRIPOLO,A,Lectura,25,494,1,,4,14,7
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,ANDAHUAYLAS,1258961,0,TRIPOLO,A,Matemática,25,491,1,1,2,14,8
2024,ECE 2024,Primaria,CUARTO,UGEL Cotabambas,NO ESTATAL,RURAL,POLIDOCENTE COMPLETA,30506,APURÍMAC,COTABAMBAS,CHALLHUAHUACHO,CARMEN ALTO,3022340,0,VIRGEN DEL CARMEN,A,Matemática,13,489,1,,2,5,3
2024,ECE 2024,Primaria,CUARTO,UGEL Cotabambas,NO ESTATAL,RURAL,POLIDOCENTE COMPLETA,30506,APURÍMAC,COTABAMBAS,CHALLHUAHUACHO,CARMEN ALTO,3022340,0,VIRGEN DEL CARMEN,A,Lectura,13,513,1,,3,3,4
